,Date -Sampled-,Sample Site,Mod-ASP,ASP -ug/g-,County,Sample Type,Latitude,Longitude,Zone
1931,2016-04-17,"CDFG Trawl Block 233, ShltCove",,27.0,Humboldt,"Crab, Dungeness, viscera",40.059503,-124.106499,
1932,2016-04-17,"CDFG Trawl Block 255, 10MileR",,14.0,Mendocino,"Crab, Dungeness, viscera",39.588031,-123.792553,
1933,2016-04-17,"CDFG Trawl Block 255, 10MileR",,30.0,Mendocino,"Crab, Dungeness, viscera",39.588031,-123.792553,
1934,2016-04-17,"CDFG Trawl Block 255, 10MileR",,6.5,Mendocino,"Crab, Dungeness, viscera",39.588031,-123.792553,
1935,2016-04-17,"CDFG Trawl Block 255, 10MileR",,15.0,Mendocino,"Crab, Dungeness, viscera",39.588031,-123.792553,
1936,2016-04-17,"CDFG Trawl Block 255, 10MileR",,26.0,Mendocino,"Crab, Dungeness, viscera",39.588031,-123.792553,
1937,2016-04-17,"CDFG Trawl Block 255, 10MileR",,13.0,Mendocino,"Crab, Dungeness, viscera",39.588031,-123.792553,
1943,2016-04-18,"CDFG Trawl Block 133, Trinidad",,2.9,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1944,2016-04-18,"CDFG Trawl Block 133, Trinidad",,9.1,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1945,2016-04-18,"CDFG Trawl Block 133, Trinidad",,9.0,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1946,2016-04-18,"CDFG Trawl Block 133, Trinidad",,20.0,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1947,2016-04-18,"CDFG Trawl Block 133, Trinidad",,9.7,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1948,2016-04-18,"CDFG Trawl Block 133, Trinidad",,14.0,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1968,2016-04-24,"CDFG Trawl Block 133, Trinidad",,23.0,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1969,2016-04-24,"CDFG Trawl Block 133, Trinidad",,9.0,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1970,2016-04-24,"CDFG Trawl Block 133, Trinidad",,54.0,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1971,2016-04-24,"CDFG Trawl Block 133, Trinidad",,7.9,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1972,2016-04-24,"CDFG Trawl Block 133, Trinidad",,15.0,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1973,2016-04-24,"CDFG Trawl Block 133, Trinidad",,11.0,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1984,2016-05-01,"CDFG Trawl Block 133, Trinidad",,15.0,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1985,2016-05-01,"CDFG Trawl Block 133, Trinidad",,21.0,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1986,2016-05-01,"CDFG Trawl Block 133, Trinidad",,25.0,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1987,2016-05-01,"CDFG Trawl Block 133, Trinidad",,12.0,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1988,2016-05-01,"CDFG Trawl Block 133, Trinidad",,21.0,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1989,2016-05-01,"CDFG Trawl Block 133, Trinidad",,9.9,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
2002,2016-05-08,"CDFG Trawl Block 132, Trinidad",,9.3,Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,
2003,2016-05-08,"CDFG Trawl Block 132, Trinidad",,14.0,Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,
2004,2016-05-08,"CDFG Trawl Block 132, Trinidad",,13.0,Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,
2005,2016-05-08,"CDFG Trawl Block 132, Trinidad",,38.0,Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,
2006,2016-05-08,"CDFG Trawl Block 132, Trinidad",,6.1,Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,
2007,2016-05-08,"CDFG Trawl Block 132, Trinidad",,13.0,Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,
2008,2016-05-15,"CDFG Trawl Block 132, Trinidad",,4.6,Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,
2009,2016-05-15,"CDFG Trawl Block 132, Trinidad",<,2.5,Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,
2010,2016-05-15,"CDFG Trawl Block 132, Trinidad",,4.9,Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,
2011,2016-05-15,"CDFG Trawl Block 132, Trinidad",,14.0,Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,
2012,2016-05-15,"CDFG Trawl Block 133, Trinidad",,6.1,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
2013,2016-05-15,"CDFG Trawl Block 133, Trinidad",,6.5,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
2073,2016-09-09,"CDFG Trawl Block 464, San Pedr",<,2.5,San Mateo,"Crab, Dungeness, viscera",37.577033,-122.595224,
2074,2016-09-09,"CDFG Trawl Block 464, San Pedr",,20.0,San Mateo,"Crab, Dungeness, viscera",37.577033,-122.595224,
2075,2016-09-09,"CDFG Trawl Block 464, San Pedr",<,2.5,San Mateo,"Crab, Dungeness, viscera",37.577033,-122.595224,
2076,2016-09-09,"CDFG Trawl Block 464, San Pedr",<,2.5,San Mateo,"Crab, Dungeness, viscera",37.577033,-122.595224,
2077,2016-09-09,"CDFG Trawl Block 464, San Pedr",<,2.5,San Mateo,"Crab, Dungeness, viscera",37.577033,-122.595224,
2078,2016-09-09,"CDFG Trawl Block 464, San Pedr",,6.0,San Mateo,"Crab, Dungeness, viscera",37.577033,-122.595224,
2079,2016-09-09,"CDFG Trawl Block 464, San Pedr",<,2.5,San Mateo,"Crab, Dungeness, viscera",37.577033,-122.595224,
2080,2016-09-09,"CDFG Trawl Block 464, San Pedr",,20.0,San Mateo,"Crab, Dungeness, viscera",37.577033,-122.595224,
2081,2016-09-09,"CDFG Trawl Block 464, San Pedr",<,2.5,San Mateo,"Crab, Dungeness, viscera",37.577033,-122.595224,
2082,2016-09-09,"CDFG Trawl Block 464, San Pedr",<,2.5,San Mateo,"Crab, Dungeness, viscera",37.577033,-122.595224,
2083,2016-09-09,"CDFG Trawl Block 464, San Pedr",,6.0,San Mateo,"Crab, Dungeness, viscera",37.577033,-122.595224,
2084,2016-09-12,"CDFG Trawl Block 439, Pt Reyes",,7.1,Marin,"Crab, Dungeness, viscera",38.066212,-123.096634,
2085,2016-09-12,"CDFG Trawl Block 439, Pt Reyes",,4.3,Marin,"Crab, Dungeness, viscera",38.066212,-123.096634,
2086,2016-09-12,"CDFG Trawl Block 439, Pt Reyes",,2.9,Marin,"Crab, Dungeness, viscera",38.066212,-123.096634,
2087,2016-09-12,"CDFG Trawl Block 439, Pt Reyes",<,2.5,Marin,"Crab, Dungeness, viscera",38.066212,-123.096634,
2088,2016-09-12,"CDFG Trawl Block 439, Pt Reyes",,16.0,Marin,"Crab, Dungeness, viscera",38.066212,-123.096634,
2089,2016-09-12,"CDFG Trawl Block 439, Pt Reyes",,5.5,Marin,"Crab, Dungeness, viscera",38.066212,-123.096634,
2090,2016-09-12,"CDFG Trawl Block 422, Carmet",,14.0,Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,
2091,2016-09-12,"CDFG Trawl Block 422, Carmet",,9.1,Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,
2092,2016-09-12,"CDFG Trawl Block 422, Carmet",,20.0,Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,
2093,2016-09-12,"CDFG Trawl Block 422, Carmet",,20.0,Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,
2094,2016-09-12,"CDFG Trawl Block 422, Carmet",,4.0,Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,
2095,2016-09-12,"CDFG Trawl Block 422, Carmet",,60.0,Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,
2096,2016-09-12,"CDFG Trawl Block 464, San Pedr",<,2.5,San Mateo,"Crab, Dungeness, viscera",37.577033,-122.595224,
2097,2016-09-14,"CDFG Trawl Block 517, Marina",,52.0,Monterey,"Crab, Dungeness, viscera",36.743802,-121.916942,
2098,2016-09-14,"CDFG Trawl Block 517, Marina",,28.0,Monterey,"Crab, Dungeness, viscera",36.743802,-121.916942,
2099,2016-09-14,"CDFG Trawl Block 517, Marina",,14.0,Monterey,"Crab, Dungeness, viscera",36.743802,-121.916942,
2100,2016-09-14,"CDFG Trawl Block 517, Marina",,34.0,Monterey,"Crab, Dungeness, viscera",36.743802,-121.916942,
2101,2016-09-14,"CDFG Trawl Block 517, Marina",,22.0,Monterey,"Crab, Dungeness, viscera",36.743802,-121.916942,
2102,2016-09-14,"CDFG Trawl Block 517, Marina",,48.0,Monterey,"Crab, Dungeness, viscera",36.743802,-121.916942,
10244,2021-09-29,"George Reef, Crescent City",<,2.5,,Dungeness,,,A
10245,2021-09-29,"Klamath River, Crescent City",,5.1,,Dungeness,,,A
10246,2021-09-21,"Lagoons, Trinidad",<,2.5,,Dungeness,,,B
10247,2021-10-07,"Lagoons, Trinidad",,3.1,,Dungeness,,,B
10248,2021-09-21,"Trinidad Head, Trinidad",<,2.5,,Dungeness,,,B
10249,2021-09-30,"LP Eureka, Eureka",<,2.5,,Dungeness,,,B
10250,2021-09-30,"Eel River, Eureka",,3.4,,Dungeness,,,B
10251,2021-10-17,"Usal, Fort Bragg",<,2.5,,Dungeness,,,C
10252,2021-10-09,"Manchester Beach, Fort Bragg",<,2.5,,Dungeness,,,D
10253,2021-10-02,"Salt Point, Bodega Bay",<,2.5,,Dungeness,,,E
10254,2021-10-02,"Russian River, Bodega Bay",<,2.5,,Dungeness,,,E
10255,2021-10-17,"Russian River, Bodega Bay",<,2.5,,Dungeness,,,E
10256,2021-10-31,"Russian River, Bodega Bay",,54.0,,Dungeness,,,E
10257,2021-11-11,"Russian River, Bodega Bay",<,2.5,,Dungeness,,,E
10258,2021-11-18,"Russian River, Bodega Bay",<,2.5,,Dungeness,,,E
10259,2021-10-02,"Bodega Head, Bodega Bay",,12.0,,Dungeness,,,E
10260,2021-10-02,"Point Reyes, Bodega Bay",<,2.5,,Dungeness,,,E
10261,2021-10-05,"Duxbury Reef, Half Moon Bay/San Francisco",<,2.5,,Dungeness,,,F
10262,2021-09-27,"Pillar Point, Half Moon Bay/San Francisco",<,2.5,,Dungeness,,,F
10263,2021-09-27,"Pigeon Point, Half Moon Bay/San Francisco",<,2.5,,Dungeness,,,F
10264,2021-09-21,"Monterey Bay, Monterey",,37.0,,Dungeness,,,G
10265,2021-10-08,"Monterey Bay, Monterey",<,2.5,,Dungeness,,,G
10266,2021-10-15,"Monterey Bay, Monterey",<,2.5,,Dungeness,,,G
10268,2021-10-19,"Avila Beach, Morro Bay",<,2.5,,Dungeness,,,H
10269,2021-09-29,"George Reef, Crescent City",<,2.5,,Dungeness,,,A
10270,2021-09-29,"Klamath River, Crescent City",<,2.5,,Dungeness,,,A
10271,2021-09-21,"Lagoons, Trinidad",<,2.5,,Dungeness,,,B
10272,2021-10-07,"Lagoons, Trinidad",,3.4,,Dungeness,,,B
10273,2021-09-21,"Trinidad Head, Trinidad",<,2.5,,Dungeness,,,B
10274,2021-09-30,"LP Eureka, Eureka",<,2.5,,Dungeness,,,B
10275,2021-09-30,"Eel River, Eureka",<,2.5,,Dungeness,,,B
10276,2021-10-17,"Usal, Fort Bragg",,2.7,,Dungeness,,,C
10277,2021-10-09,"Manchester Beach, Fort Bragg",<,2.5,,Dungeness,,,D
10278,2021-10-02,"Salt Point, Bodega Bay",,5.0,,Dungeness,,,E
10279,2021-10-02,"Russian River, Bodega Bay",<,2.5,,Dungeness,,,E
10280,2021-10-17,"Russian River, Bodega Bay",,5.9,,Dungeness,,,E
10281,2021-10-31,"Russian River, Bodega Bay",<,2.5,,Dungeness,,,E
10282,2021-11-11,"Russian River, Bodega Bay",,7.6,,Dungeness,,,E
10283,2021-11-18,"Russian River, Bodega Bay",<,2.5,,Dungeness,,,E
10284,2021-10-02,"Bodega Head, Bodega Bay",,6.3,,Dungeness,,,E
10285,2021-10-02,"Point Reyes, Bodega Bay",<,2.5,,Dungeness,,,E
10286,2021-10-05,"Duxbury Reef, Half Moon Bay/San Francisco",<,2.5,,Dungeness,,,F
10287,2021-09-27,"Pillar Point, Half Moon Bay/San Francisco",<,2.5,,Dungeness,,,F
10288,2021-09-27,"Pigeon Point, Half Moon Bay/San Francisco",<,2.5,,Dungeness,,,F
10289,2021-09-21,"Monterey Bay, Monterey",<,2.5,,Dungeness,,,G
10290,2021-10-08,"Monterey Bay, Monterey",<,2.5,,Dungeness,,,G
10291,2021-10-15,"Monterey Bay, Monterey",<,2.5,,Dungeness,,,G
10293,2021-10-19,"Avila Beach, Morro Bay",<,2.5,,Dungeness,,,H
10294,2021-09-29,"George Reef, Crescent City",<,2.5,,Dungeness,,,A
10295,2021-09-29,"Klamath River, Crescent City",<,2.5,,Dungeness,,,A
10296,2021-09-21,"Lagoons, Trinidad",<,2.5,,Dungeness,,,B
10297,2021-10-07,"Lagoons, Trinidad",<,2.5,,Dungeness,,,B
10298,2021-09-21,"Trinidad Head, Trinidad",<,2.5,,Dungeness,,,B
10299,2021-09-30,"LP Eureka, Eureka",<,2.5,,Dungeness,,,B
10300,2021-09-30,"Eel River, Eureka",<,2.5,,Dungeness,,,B
10301,2021-10-17,"Usal, Fort Bragg",,4.8,,Dungeness,,,C
10302,2021-10-09,"Manchester Beach, Fort Bragg",,4.0,,Dungeness,,,D
10303,2021-10-02,"Salt Point, Bodega Bay",<,2.5,,Dungeness,,,E
10304,2021-10-02,"Russian River, Bodega Bay",<,2.5,,Dungeness,,,E
10305,2021-10-17,"Russian River, Bodega Bay",<,2.5,,Dungeness,,,E
10306,2021-10-31,"Russian River, Bodega Bay",<,2.5,,Dungeness,,,E
10307,2021-11-11,"Russian River, Bodega Bay",,3.7,,Dungeness,,,E
10308,2021-11-18,"Russian River, Bodega Bay",<,2.5,,Dungeness,,,E
10309,2021-10-02,"Bodega Head, Bodega Bay",,9.6,,Dungeness,,,E
10310,2021-10-02,"Point Reyes, Bodega Bay",<,2.5,,Dungeness,,,E
10311,2021-10-05,"Duxbury Reef, Half Moon Bay/San Francisco",<,2.5,,Dungeness,,,F
10312,2021-09-27,"Pillar Point, Half Moon Bay/San Francisco",<,2.5,,Dungeness,,,F
10313,2021-09-27,"Pigeon Point, Half Moon Bay/San Francisco",<,2.5,,Dungeness,,,F
10314,2021-09-21,"Monterey Bay, Monterey",,21.0,,Dungeness,,,G
10315,2021-10-08,"Monterey Bay, Monterey",<,2.5,,Dungeness,,,G
10316,2021-10-15,"Monterey Bay, Monterey",<,2.5,,Dungeness,,,G
10318,2021-10-19,"Avila Beach, Morro Bay",<,2.5,,Dungeness,,,H
10319,2021-09-29,"George Reef, Crescent City",,2.6,,Dungeness,,,A
10320,2021-09-29,"Klamath River, Crescent City",,7.7,,Dungeness,,,A
10321,2021-09-21,"Lagoons, Trinidad",<,2.5,,Dungeness,,,B
10322,2021-10-07,"Lagoons, Trinidad",,2.5,,Dungeness,,,B
10323,2021-09-21,"Trinidad Head, Trinidad",<,2.5,,Dungeness,,,B
10324,2021-09-30,"LP Eureka, Eureka",<,2.5,,Dungeness,,,B
10325,2021-09-30,"Eel River, Eureka",<,2.5,,Dungeness,,,B
10326,2021-10-17,"Usal, Fort Bragg",<,2.5,,Dungeness,,,C
10327,2021-10-09,"Manchester Beach, Fort Bragg",<,2.5,,Dungeness,,,D
10328,2021-10-02,"Salt Point, Bodega Bay",<,2.5,,Dungeness,,,E
10329,2021-10-02,"Russian River, Bodega Bay",,36.0,,Dungeness,,,E
10330,2021-10-17,"Russian River, Bodega Bay",<,2.5,,Dungeness,,,E
10331,2021-10-31,"Russian River, Bodega Bay",<,2.5,,Dungeness,,,E
10332,2021-11-11,"Russian River, Bodega Bay",<,2.5,,Dungeness,,,E
10333,2021-11-18,"Russian River, Bodega Bay",,5.7,,Dungeness,,,E
10334,2021-10-02,"Bodega Head, Bodega Bay",<,2.5,,Dungeness,,,E
10335,2021-10-02,"Point Reyes, Bodega Bay",<,2.5,,Dungeness,,,E
10336,2021-10-05,"Duxbury Reef, Half Moon Bay/San Francisco",<,2.5,,Dungeness,,,F
10337,2021-09-27,"Pillar Point, Half Moon Bay/San Francisco",<,2.5,,Dungeness,,,F
10338,2021-09-27,"Pigeon Point, Half Moon Bay/San Francisco",<,2.5,,Dungeness,,,F
10339,2021-09-21,"Monterey Bay, Monterey",<,2.5,,Dungeness,,,G
10340,2021-10-08,"Monterey Bay, Monterey",<,2.5,,Dungeness,,,G
10341,2021-10-15,"Monterey Bay, Monterey",<,2.5,,Dungeness,,,G
10343,2021-10-19,"Avila Beach, Morro Bay",<,2.5,,Dungeness,,,H
10344,2021-09-29,"George Reef, Crescent City",<,2.5,,Dungeness,,,A
10345,2021-09-29,"Klamath River, Crescent City",<,2.5,,Dungeness,,,A
10346,2021-09-21,"Lagoons, Trinidad",<,2.5,,Dungeness,,,B
10347,2021-10-07,"Lagoons, Trinidad",,3.2,,Dungeness,,,B
10348,2021-09-21,"Trinidad Head, Trinidad",<,2.5,,Dungeness,,,B
10349,2021-09-30,"LP Eureka, Eureka",<,2.5,,Dungeness,,,B
10350,2021-09-30,"Eel River, Eureka",<,2.5,,Dungeness,,,B
10351,2021-10-17,"Usal, Fort Bragg",<,2.5,,Dungeness,,,C
10352,2021-10-09,"Manchester Beach, Fort Bragg",<,2.5,,Dungeness,,,D
10353,2021-10-02,"Salt Point, Bodega Bay",<,2.5,,Dungeness,,,E
10354,2021-10-02,"Russian River, Bodega Bay",<,2.5,,Dungeness,,,E
10355,2021-10-17,"Russian River, Bodega Bay",<,2.5,,Dungeness,,,E
10356,2021-10-31,"Russian River, Bodega Bay",<,2.5,,Dungeness,,,E
10357,2021-11-11,"Russian River, Bodega Bay",<,2.5,,Dungeness,,,E
10358,2021-11-18,"Russian River, Bodega Bay",,5.7,,Dungeness,,,E
10359,2021-10-02,"Bodega Head, Bodega Bay",<,2.5,,Dungeness,,,E
10360,2021-10-02,"Point Reyes, Bodega Bay",<,2.5,,Dungeness,,,E
10361,2021-10-05,"Duxbury Reef, Half Moon Bay/San Francisco",<,2.5,,Dungeness,,,F
10362,2021-09-27,"Pillar Point, Half Moon Bay/San Francisco",<,2.5,,Dungeness,,,F
10363,2021-09-27,"Pigeon Point, Half Moon Bay/San Francisco",<,2.5,,Dungeness,,,F
10364,2021-09-21,"Monterey Bay, Monterey",<,2.5,,Dungeness,,,G
10365,2021-10-08,"Monterey Bay, Monterey",<,2.5,,Dungeness,,,G
10366,2021-10-15,"Monterey Bay, Monterey",,6.4,,Dungeness,,,G
10368,2021-10-19,"Avila Beach, Morro Bay",<,2.5,,Dungeness,,,H
10369,2021-09-29,"George Reef, Crescent City",<,2.5,,Dungeness,,,A
10370,2021-09-29,"Klamath River, Crescent City",,3.1,,Dungeness,,,A
10371,2021-09-21,"Lagoons, Trinidad",<,2.5,,Dungeness,,,B
10372,2021-10-07,"Lagoons, Trinidad",<,2.5,,Dungeness,,,B
10373,2021-09-21,"Trinidad Head, Trinidad",<,2.5,,Dungeness,,,B
10374,2021-09-30,"LP Eureka, Eureka",,7.8,,Dungeness,,,B
10375,2021-09-30,"Eel River, Eureka",,2.6,,Dungeness,,,B
10376,2021-10-17,"Usal, Fort Bragg",,5.2,,Dungeness,,,C
10377,2021-10-09,"Manchester Beach, Fort Bragg",<,2.5,,Dungeness,,,D
10378,2021-10-02,"Salt Point, Bodega Bay",,5.4,,Dungeness,,,E
10379,2021-10-02,"Russian River, Bodega Bay",,2.5,,Dungeness,,,E
10380,2021-10-17,"Russian River, Bodega Bay",,17.0,,Dungeness,,,E
10381,2021-10-31,"Russian River, Bodega Bay",,33.0,,Dungeness,,,E
10382,2021-11-11,"Russian River, Bodega Bay",<,2.5,,Dungeness,,,E
10383,2021-11-18,"Russian River, Bodega Bay",,2.9,,Dungeness,,,E
10384,2021-10-02,"Bodega Head, Bodega Bay",<,2.5,,Dungeness,,,E
10385,2021-10-02,"Point Reyes, Bodega Bay",<,2.5,,Dungeness,,,E
10386,2021-10-05,"Duxbury Reef, Half Moon Bay/San Francisco",<,2.5,,Dungeness,,,F
10387,2021-09-27,"Pillar Point, Half Moon Bay/San Francisco",<,2.5,,Dungeness,,,F
10388,2021-09-27,"Pigeon Point, Half Moon Bay/San Francisco",<,2.5,,Dungeness,,,F
10389,2021-09-21,"Monterey Bay, Monterey",<,2.5,,Dungeness,,,G
10390,2021-10-08,"Monterey Bay, Monterey",<,2.5,,Dungeness,,,G
10391,2021-10-15,"Monterey Bay, Monterey",<,2.5,,Dungeness,,,G
10393,2021-10-19,"Avila Beach, Morro Bay",<,2.5,,Dungeness,,,H
